Altitude (m)	Pressure (Pa)
24880.94849	1337
24892.05128	1334
24872.63907	1341
24867.10783	1340
24875.4072	1341
24867.10783	1334
24889.27305	1332
24875.4072	1336
24880.94849	1341
24875.4072	1338
24880.94849	1334
24867.10783	1332
24905.96781	1335
24872.63907	1332
24872.63907	1333
24872.63907	1334
24889.27305	1338
24886.49651	1330
24886.49651	1335
24869.87261	1335
24889.27305	1340
24869.87261	1332
24872.63907	1338
24878.177	1332
24886.49651	1336
24889.27305	1338
24880.94849	1338
24864.34471	1336
24886.49651	1333
24872.63907	1335
24869.87261	1338
24894.83119	1333
24861.58327	1342
24869.87261	1339
24872.63907	1341
24853.30892	1336
24878.177	1348
24880.94849	1339
24878.177	1332
24886.49651	1338
24880.94849	1338
24878.177	1330
24878.177	1335
24889.27305	1335
24889.27305	1333
24869.87261	1336
24878.177	1339
24872.63907	1339
24878.177	1332
24878.177	1332
24905.96781	1333
24886.49651	1335
24878.177	1332
24880.94849	1336
24872.63907	1329
24880.94849	1335
24897.6128	1330
24889.27305	1329
24886.49651	1338
24886.49651	1329
24880.94849	1338
24889.27305	1339
24872.63907	1335
24905.96781	1335
24880.94849	1332
24886.49651	1330
24889.27305	1330
24886.49651	1335
24886.49651	1332
24880.94849	1332
24889.27305	1336
24880.94849	1326
24897.6128	1329
24897.6128	1335
24889.27305	1327
24897.6128	1333
24903.18111	1326
24905.96781	1330
24911.54633	1333
24894.83119	1327
24897.6128	1330
24897.6128	1327
24894.83119	1326
24878.177	1333
24886.49651	1335
24878.177	1338
24894.83119	1333
24880.94849	1333
24889.27305	1339
24869.87261	1330
24861.58327	1335
24880.94849	1336
24889.27305	1335
24886.49651	1336
24889.27305	1341
24872.63907	1338
24889.27305	1327
24897.6128	1333
24894.83119	1329
24905.96781	1336
24889.27305	1329
24894.83119	1329
24880.94849	1330
24880.94849	1332
24889.27305	1329
24903.18111	1326
24897.6128	1332
24878.177	1333
24889.27305	1330
24894.83119	1329
24889.27305	1332
24897.6128	1327
24889.27305	1330
24894.83119	1329
24903.18111	1327
24908.75622	1325
24897.6128	1329
24903.18111	1329
24908.75622	1330
24878.177	1331
24894.83119	1331
24908.75622	1330
24889.27305	1331
24911.54633	1334
24892.05128	1325
24900.39611	1328
24878.177	1331
24900.39611	1331
24883.72166	1333
24894.83119	1334
24892.05128	1334
24900.39611	1330
24886.49651	1331
24900.39611	1334
24892.05128	1330
24886.49651	1328
24892.05128	1333
24903.18111	1334
24900.39611	1324
24908.75622	1328
24883.72166	1328
24894.83119	1328
24886.49651	1327
24883.72166	1325
24903.18111	1330
24894.83119	1328
24903.18111	1330
24917.13167	1327
24903.18111	1324
24894.83119	1334
24903.18111	1333
24908.75622	1331
24900.39611	1328
24894.83119	1324
24908.75622	1325
24911.54633	1327
24903.18111	1325
24894.83119	1325
24917.13167	1322
24908.75622	1328
24919.9269	1328
24903.18111	1331
24903.18111	1327
24903.18111	1328
24878.177	1325
24900.39611	1330
24894.83119	1324
24917.13167	1324
24886.49651	1330
24908.75622	1327
24886.49651	1325
24903.18111	1333
24892.05128	1325
24903.18111	1331
24894.83119	1328
24911.54633	1325
24894.83119	1330
24933.92884	1325
24908.75622	1324
24903.18111	1328
24903.18111	1324
24908.75622	1330
24894.83119	1328
24903.18111	1322
24908.75622	1327
24903.18111	1322
24894.83119	1325
24903.18111	1319
24878.177	1325
24903.18111	1327
24886.49651	1328
24892.05128	1327
24900.39611	1328
24900.39611	1322
24900.39611	1327
24894.83119	1325
24911.54633	1331
24894.83119	1330
24892.05128	1331
24903.18111	1325
24908.75622	1325
24908.75622	1324
24903.18111	1325
24925.52252	1328
24908.75622	1327
24894.83119	1330
24903.18111	1328
24911.54633	1333
24892.05128	1328
24903.18111	1327
24883.72166	1333
24908.75622	1327
24900.39611	1330
24886.49651	1324
24911.54633	1325
24903.18111	1318
24903.18111	1324
24892.05128	1324
24911.54633	1322
24908.75622	1321
24905.96781	1328
24894.83119	1321
24900.39611	1325
24900.39611	1324
24911.54633	1325
24892.05128	1330
24894.83119	1325
24917.13167	1327
24917.13167	1327
24903.18111	1327
24908.75622	1319
24908.75622	1324
24917.13167	1325
24892.05128	1326
24905.96781	1325
24897.6128	1328
24908.75622	1323
24914.33814	1323
24939.54168	1319
24939.54168	1319
24931.12501	1319
24939.54168	1326
24908.75622	1323
24917.13167	1322
24900.39611	1326
24922.72385	1322
24905.96781	1323
24917.13167	1329
24908.75622	1326
24925.52252	1326
24905.96781	1326
24905.96781	1322
24905.96781	1326
24914.33814	1325
24917.13167	1322
24897.6128	1322
24897.6128	1326
24905.96781	1328
24925.52252	1320
24908.75622	1325
24908.75622	1323
24914.33814	1322
24908.75622	1326
24917.13167	1326
24922.72385	1323
24922.72385	1325
24925.52252	1325
24905.96781	1325
24908.75622	1323
24908.75622	1325
24925.52252	1322
24922.72385	1316
24925.52252	1320
24914.33814	1320
24900.39611	1328
24908.75622	1320
24905.96781	1320
24914.33814	1325
24917.13167	1319
24914.33814	1325
24900.39611	1325
24914.33814	1322
24933.92884	1323
24922.72385	1319
24917.13167	1326
24922.72385	1319
24908.75622	1322
24914.33814	1320
24917.13167	1319
24914.33814	1322
24914.33814	1326
24922.72385	1322
24908.75622	1322
24931.12501	1319
24917.13167	1313
24925.52252	1317
24922.72385	1317
24922.72385	1319
24908.75622	1323
24917.13167	1322
24908.75622	1323
24931.12501	1319
24925.52252	1320
24914.33814	1320
24925.52252	1320
24914.33814	1325
24933.92884	1320
24922.72385	1325
24922.72385	1323
24925.52252	1319
24917.13167	1322
24917.13167	1317
24914.33814	1319
24917.13167	1319
24914.33814	1323
24914.33814	1325
24922.72385	1317
24939.54168	1320
24939.54168	1313
24922.72385	1320
24914.33814	1319
24922.72385	1323
24931.12501	1319
24925.52252	1314
24939.54168	1319
24939.54168	1314
24917.13167	1316
24931.12501	1314
24942.35069	1319
24933.92884	1316
24931.12501	1316
24939.54168	1316
24922.72385	1317
24931.12501	1319
24933.92884	1325
24931.12501	1320
24931.12501	1320
24936.7344	1317
24939.54168	1317
24931.12501	1315
24931.12501	1318
24922.72385	1326
24939.54168	1320
24928.32291	1321
24922.72385	1321
24928.32291	1321
24928.32291	1318
24928.32291	1323
24931.12501	1318
24919.9269	1320
24922.72385	1320
24911.54633	1318
24919.9269	1321
24928.32291	1312
24919.9269	1314
24919.9269	1315
24936.7344	1314
24928.32291	1315
24936.7344	1317
24931.12501	1314
24928.32291	1317
24928.32291	1321
24936.7344	1317
24922.72385	1312
24936.7344	1314
24945.16144	1321
24931.12501	1311
24931.12501	1317
24945.16144	1312
24936.7344	1315
24931.12501	1320
24939.54168	1315
24945.16144	1317
24945.16144	1314
24947.97392	1318
24931.12501	1315
24936.7344	1312
24947.97392	1311
24931.12501	1317
24936.7344	1314
24931.12501	1315
24936.7344	1317
24928.32291	1312
24931.12501	1312
24922.72385	1311
24936.7344	1312
24931.12501	1314
24936.7344	1315
24936.7344	1312
24928.32291	1315
24928.32291	1317
24939.54168	1318
24928.32291	1314
24931.12501	1314
24939.54168	1320
24928.32291	1317
24931.12501	1312
24931.12501	1317
24928.32291	1318
24919.9269	1315
24919.9269	1315
24936.7344	1317
24945.16144	1320
24947.97392	1314
24922.72385	1312
24931.12501	1317
24953.6041	1317
24928.32291	1311
24931.12501	1312
24936.7344	1314
24939.54168	1314
24947.97392	1314
24945.16144	1308
24947.97392	1314
24956.4218	1312
24936.7344	1309
24936.7344	1312
24931.12501	1317
24945.16144	1317
24936.7344	1312
24947.97392	1312
24928.32291	1314
24956.4218	1314
24931.12501	1308
24947.97392	1315
24922.72385	1308
24939.54168	1314
24953.6041	1312
24947.97392	1314
24947.97392	1317
24945.16144	1312
24936.7344	1314
24936.7344	1315
24939.54168	1311
24947.97392	1311
24962.06244	1309
24945.16144	1314
24939.54168	1312
24939.54168	1313
24950.78814	1315
24922.72385	1309
24945.16144	1305
24967.71008	1309
24936.7344	1318
24953.6041	1311
24962.06244	1310
24945.16144	1309
24962.06244	1313
24953.6041	1316
24945.16144	1307
24936.7344	1309
24942.35069	1315
24950.78814	1315
24933.92884	1318
24945.16144	1312
24936.7344	1316
24953.6041	1313
24942.35069	1313
24945.16144	1312
24942.35069	1304
24942.35069	1312
24936.7344	1319
24928.32291	1313
24970.53653	1312
24950.78814	1316
24933.92884	1310
24933.92884	1312
24925.52252	1316
24933.92884	1309
24933.92884	1318
24942.35069	1315
24936.7344	1310
24933.92884	1313
24950.78814	1315
24945.16144	1316
24967.71008	1310
24953.6041	1307
24953.6041	1313
24936.7344	1315
24950.78814	1315
24942.35069	1312
24933.92884	1316
24945.16144	1309
24970.53653	1313
24936.7344	1307
24953.6041	1303
24950.78814	1309
24959.24125	1312
24950.78814	1312
24953.6041	1312
24936.7344	1306
24942.35069	1312
24942.35069	1307
24953.6041	1313
24928.32291	1310
24945.16144	1306
24936.7344	1312
24953.6041	1307
24953.6041	1309
24933.92884	1315
24967.71008	1309
24953.6041	1318
24933.92884	1313
24925.52252	1309
24945.16144	1313
24953.6041	1306
24967.71008	1312
24945.16144	1306
24962.06244	1310
24962.06244	1310
24962.06244	1303
24942.35069	1318
24959.24125	1312
24945.16144	1315
24967.71008	1318
24959.24125	1309
24970.53653	1310
24950.78814	1309
24950.78814	1310
24950.78814	1309
24945.16144	1315
24953.6041	1310
24945.16144	1312
24959.24125	1306
24950.78814	1310
24953.6041	1310
24959.24125	1309
24959.24125	1307
24945.16144	1312
24936.7344	1313
24942.35069	1313
24945.16144	1318
24945.16144	1310
24945.16144	1312
24953.6041	1312
24945.16144	1310
24945.16144	1303
24979.02643	1310
24962.06244	1313
24945.16144	1307
24953.6041	1306
24959.24125	1304
24945.16144	1310
24973.36474	1309
24959.24125	1309
24945.16144	1310
24936.7344	1310
24959.24125	1306
24950.78814	1312
24953.6041	1310
24964.88538	1313
24959.24125	1309
24959.24125	1310
24950.78814	1305
24959.24125	1310
24950.78814	1302
24981.85992	1309
24942.35069	1310
24950.78814	1308
24964.88538	1308
24976.1947	1302
24956.4218	1310
24947.97392	1308
24959.24125	1307
24947.97392	1302
24959.24125	1302
24950.78814	1308
24959.24125	1310
24959.24125	1307
24973.36474	1308
24964.88538	1310
24967.71008	1313
24956.4218	1311
24956.4218	1308
24956.4218	1310
24964.88538	1308
24967.71008	1304
24967.71008	1308
24959.24125	1304
24964.88538	1310
24950.78814	1305
24976.1947	1305
24967.71008	1307
24976.1947	1305
24981.85992	1308
24973.36474	1301
24973.36474	1305
24976.1947	1302
24964.88538	1302
24973.36474	1296
24976.1947	1302
24964.88538	1304
24964.88538	1304
24967.71008	1308
24967.71008	1302
24959.24125	1307
24967.71008	1302
24976.1947	1307
24959.24125	1311
24964.88538	1304
24942.35069	1310
24950.78814	1305
24950.78814	1308
24964.88538	1302
24973.36474	1304
24964.88538	1305
24976.1947	1305
24973.36474	1302
24981.85992	1302
24956.4218	1307
24967.71008	1305
24967.71008	1311
24964.88538	1302
24964.88538	1305
24973.36474	1307
24956.4218	1304
24950.78814	1308
24959.24125	1305
24947.97392	1305
24956.4218	1310
24959.24125	1307
24959.24125	1301
24959.24125	1302
24976.1947	1307
24956.4218	1304
24959.24125	1305
24942.35069	1302
24981.85992	1302
24981.85992	1304
24973.36474	1305
24973.36474	1301
24993.21158	1299
24967.71008	1302
24981.85992	1302
24964.88538	1301
24964.88538	1302
24964.88538	1305
24959.24125	1310
24967.71008	1310
24950.78814	1307
24956.4218	1304
24947.97392	1310
24959.24125	1307
24964.88538	1308
24967.71008	1307
24973.36474	1295
24964.88538	1301
24964.88538	1298
24967.71008	1301
24981.85992	1299
24984.69518	1301
24984.69518	1298
24967.71008	1304
24990.37101	1301
24981.85992	1304
24984.69518	1299
24990.37101	1295
24981.85992	1302
24967.71008	1304
24981.85992	1302
24967.71008	1302
24979.02643	1297
24973.36474	1297
24976.1947	1296
24996.05393	1300
24970.53653	1307
24990.37101	1305
24981.85992	1305
24973.36474	1301
24970.53653	1305
24956.4218	1309
24973.36474	1306
24964.88538	1299
24979.02643	1305
24979.02643	1308
24973.36474	1303
24964.88538	1303
24973.36474	1302
24973.36474	1303
24962.06244	1303
24970.53653	1305
24970.53653	1299
24964.88538	1299
24981.85992	1302
24962.06244	1302
24964.88538	1305
24981.85992	1300
24964.88538	1308
24987.53221	1302
24962.06244	1302
24973.36474	1300
24964.88538	1306
24970.53653	1303
24981.85992	1305
24964.88538	1305
24970.53653	1302
24973.36474	1299
24979.02643	1303
24970.53653	1309
24970.53653	1300
24981.85992	1302
24973.36474	1300
24970.53653	1297
24970.53653	1303
24973.36474	1303
24979.02643	1300
24973.36474	1305
24970.53653	1302
24964.88538	1300
24973.36474	1300
24996.05393	1303
24962.06244	1311
24964.88538	1300
24990.37101	1303
24962.06244	1299
24970.53653	1303
24987.53221	1299
24979.02643	1303
24964.88538	1299
24979.02643	1305
24987.53221	1302
24979.02643	1300
24970.53653	1300
24953.6041	1305
24973.36474	1300
24981.85992	1297
24998.89806	1296
24979.02643	1303
24964.88538	1299
24964.88538	1297
24956.4218	1296
24990.37101	1299
24981.85992	1297
24970.53653	1299
24981.85992	1300
24964.88538	1303
24973.36474	1297
24970.53653	1297
24979.02643	1302
24973.36474	1305
24990.37101	1297
24979.02643	1296
24956.4218	1302
24981.85992	1300
24979.02643	1303
24964.88538	1300
24962.06244	1302
24956.4218	1302
24970.53653	1302
24964.88538	1303
24987.53221	1302
24970.53653	1296
24987.53221	1305
24987.53221	1296
24981.85992	1300
24981.85992	1296
24990.37101	1302
24962.06244	1303
24970.53653	1302
24973.36474	1296
24970.53653	1302
24973.36474	1300
24976.1947	1303
24967.71008	1303
24976.1947	1297
24987.53221	1300
24979.02643	1306
24967.71008	1303
24970.53653	1300
24976.1947	1297
24996.05393	1295
24993.21158	1298
24993.21158	1294
24993.21158	1300
24987.53221	1303
25001.74398	1297
24979.02643	1297
24987.53221	1297
24979.02643	1301
24967.71008	1303
25004.59167	1303
24979.02643	1297
24993.21158	1295
24979.02643	1294
24987.53221	1292
24987.53221	1292
24976.1947	1294
24976.1947	1303
25010.29243	1294
24993.21158	1300
25010.29243	1294
24976.1947	1300
24996.05393	1298
24993.21158	1294
24987.53221	1300
24996.05393	1289
25010.29243	1294
24993.21158	1301
24984.69518	1300
24979.02643	1294
24976.1947	1300
24996.05393	1298
25004.59167	1301
24993.21158	1298
24993.21158	1291
24987.53221	1291
24996.05393	1298
24996.05393	1297
24996.05393	1297
24979.02643	1295
24987.53221	1300
24984.69518	1292
24987.53221	1300
24970.53653	1295
24996.05393	1297
25004.59167	1297
24993.21158	1297
25001.74398	1298
24979.02643	1292
24979.02643	1300
24976.1947	1298
24996.05393	1301
25013.14549	1300
24970.53653	1295
24984.69518	1298
24993.21158	1297
24996.05393	1297
25018.857	1297
24993.21158	1295
24984.69518	1295
25001.74398	1292
24993.21158	1294
24987.53221	1294
24993.21158	1300
25001.74398	1294
24984.69518	1292
24984.69518	1295
24993.21158	1297
24984.69518	1297
24996.05393	1295
24962.06244	1297
24967.71008	1295
24987.53221	1294
25001.74398	1295
24993.21158	1295
24984.69518	1292
25001.74398	1291
24984.69518	1294
24984.69518	1300
24993.21158	1292
24993.21158	1295
25001.74398	1295
24987.53221	1297
24979.02643	1295
25001.74398	1297
24987.53221	1294
24996.05393	1294
24993.21158	1298
24993.21158	1286
25001.74398	1286
24996.05393	1292
24993.21158	1292
25004.59167	1291
25001.74398	1291
25001.74398	1295
25001.74398	1295
25004.59167	1292
24984.69518	1291
24993.21158	1297
24996.05393	1295
24984.69518	1289
24996.05393	1297
24993.21158	1294
24993.21158	1300
24967.71008	1298
25010.29243	1294
24987.53221	1292
24996.05393	1289
25004.59167	1297
25018.857	1289
24979.02643	1295
25001.74398	1292
25001.74398	1292
25007.44115	1295
25016.00035	1292
24984.69518	1295
24998.89806	1299
25007.44115	1296
25016.00035	1292
25010.29243	1289
24993.21158	1298
24984.69518	1293
24990.37101	1295
25010.29243	1295
25007.44115	1298
25001.74398	1292
25018.857	1289
25010.29243	1292
25010.29243	1292
24998.89806	1287
24990.37101	1293
25001.74398	1293
24998.89806	1290
24993.21158	1293
24990.37101	1293
24990.37101	1301
25018.857	1296
25001.74398	1298
24993.21158	1293
24981.85992	1296
24984.69518	1299
24993.21158	1298
24993.21158	1289
24993.21158	1293
25001.74398	1292
24998.89806	1289
24998.89806	1293
25010.29243	1287
24993.21158	1287
25007.44115	1293
25001.74398	1293
25007.44115	1290
25016.00035	1292
24993.21158	1292
24998.89806	1293
24993.21158	1287
25007.44115	1289
25007.44115	1290
24998.89806	1287
25001.74398	1289
25010.29243	1284
25007.44115	1290
25001.74398	1292
24990.37101	1287
25018.857	1289
25018.857	1292
25007.44115	1290
25016.00035	1293
25007.44115	1296
24993.21158	1289
25001.74398	1292
24998.89806	1293
25001.74398	1287
25007.44115	1295
25007.44115	1289
25018.857	1290
24998.89806	1290
25001.74398	1289
25010.29243	1292
25016.00035	1290
25016.00035	1289
25001.74398	1286
25001.74398	1296
25007.44115	1293
25010.29243	1293
25016.00035	1287
25024.57571	1290
25016.00035	1287
25018.857	1292
25007.44115	1293
25018.857	1293
24993.21158	1290
25010.29243	1292
25001.74398	1289
25001.74398	1289
25018.857	1286
25024.57571	1296
25016.00035	1289
25010.29243	1287
25010.29243	1292
24998.89806	1295
25016.00035	1287
25010.29243	1287
25016.00035	1283
25010.29243	1287
25016.00035	1281
25010.29243	1283
25010.29243	1284
25018.857	1284
25016.00035	1287
25018.857	1289
25024.57571	1286
25027.43777	1284
25007.44115	1290
25027.43777	1286
25021.71545	1286
25027.43777	1284
25018.857	1287
24998.89806	1287
24996.05393	1289
25010.29243	1292
25016.00035	1290
25021.71545	1289
25007.44115	1284
25007.44115	1282
25033.16731	1284
25013.14549	1285
24996.05393	1291
24998.89806	1293
24990.37101	1293
25007.44115	1290
25013.14549	1293
25016.00035	1288
24998.89806	1290
25016.00035	1285
25007.44115	1282
25021.71545	1287
25021.71545	1279
25021.71545	1285
25016.00035	1285
25033.16731	1288
25033.16731	1287
25030.30163	1285
25007.44115	1291
25033.16731	1287
25024.57571	1285
25024.57571	1293
25024.57571	1290
25030.30163	1282
25021.71545	1282
25016.00035	1284
25007.44115	1288
25016.00035	1279
25013.14549	1282
25016.00035	1285
25004.59167	1284
25007.44115	1288
25021.71545	1291
25021.71545	1288
25033.16731	1287
25030.30163	1279
25007.44115	1285
25030.30163	1287
25021.71545	1281
25013.14549	1285
25024.57571	1285
25024.57571	1287
25016.00035	1284
25024.57571	1282
25021.71545	1285
25013.14549	1287
25007.44115	1282
25030.30163	1288
25013.14549	1285
25007.44115	1282
25016.00035	1288
25021.71545	1284
25013.14549	1287
25004.59167	1294
25013.14549	1290
25007.44115	1285
25016.00035	1293
25013.14549	1285
25021.71545	1285
25007.44115	1285
25013.14549	1285
25016.00035	1288
25007.44115	1281
25021.71545	1282
25021.71545	1290
25021.71545	1290
24998.89806	1287
25007.44115	1288
25007.44115	1297
25013.14549	1290
25016.00035	1297
25024.57571	1284
25007.44115	1287
25007.44115	1276
25024.57571	1284
25030.30163	1281
25013.14549	1281
25021.71545	1294
25021.71545	1287
25033.16731	1287
25030.30163	1282
25004.59167	1287
25016.00035	1284
25024.57571	1282
25016.00035	1284
24998.89806	1282
25013.14549	1288
25016.00035	1285
25007.44115	1291
25030.30163	1285
25021.71545	1283
25027.43777	1283
25018.857	1286
25007.44115	1282
25013.14549	1286
25013.14549	1283
25010.29243	1286
25027.43777	1279
25038.9041	1282
25021.71545	1286
25013.14549	1286
25030.30163	1282
25021.71545	1285
25027.43777	1282
25027.43777	1279
25001.74398	1288
25021.71545	1291
25018.857	1291
25013.14549	1288
25030.30163	1283
25018.857	1283
25030.30163	1283
25004.59167	1280
25030.30163	1282
25044.64815	1280
25030.30163	1274
25047.52291	1282
25038.9041	1279
25036.03479	1283
